pr,committer,weight
15502,Andrew Clark,0.6635238565613026
15500,Nicolas Gallagher,0.6613715005660049
15498,Sunil Pai,0.6534166950878517
15496,Dominic Gannaway,0.6619381730378497
15492,Andrew Clark,0.6665201494107744
15487,Dominic Gannaway,0.6612977899202755
15479,Andrew Clark,0.6606278118831999
15437,murraykkkeed06,0.6560984032131661
15431,Sunil Pai,0.6523154357379966
15424,Andrew Clark,0.654356223876698
15423,Andrew Clark,0.654314807558342
15406,Andrew Clark,0.6519275640746546
15399,Sunil Pai,0.6564582359989151
15399,Andrew Clark,0.6519252057210031
15399,Nicolas Gallagher,0.6519265935214211
15395,Andrew Clark,0.6512460815047022
15391,Dominic Gannaway,0.6513460424406905
15388,Nicolas Gallagher,0.6511474388279345
15386,Nicolas Gallagher,0.6510819419046789
15385,Dominic Gannaway,0.6561002735690237
15384,Dominic Gannaway,0.6510140074112775
15381,Dominic Gannaway,0.6507869100487635
15374,Nicolas Gallagher,0.6501993625188668
15367,Sebastian Markbage,0.6501075227853246
15364,Dominic Gannaway,0.6497190611212702
15363,Andrew Clark,0.6496700753947521
15358,Sebastian Markbage,0.6482958869102906
15340,Nicolas Gallagher,0.6463666598939587
15330,behzad88,0.646084821514958
